,expt,cond,var_feature1,user_id,material,material_variant,answer_text,rater_order,all_ans_codes,all_senti_js,all_obj_js,best_senti,best_obj,best_ans,order,comment,pos,neg,neither,resolve
154,,,,,,,,,,,,,,,,,0,0,0,0
155,expt1,cond3a,UNEXP-BAD,5b16b32f4c72120001f19ba2,alan_plane,non-goal,There are drugs in his bag,mk kc mq,ap_other ap_other ap_other,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_other,to_do,,0,1,0,0
156,,,,,,,,,,,,,,,,,0,0,0,0
157,expt1,cond3a,UNEXP-BAD,5b170a8bdbae3e00017e6c11,alan_plane,non-goal,One of the bags can't go on the plane for some reason.,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
158,,,,,,,,,,,,,,,,,0,0,0,0
159,expt1,cond3a,UNEXP-BAD,5b179676bdf4e10001631ec1,alan_plane,non-goal,He loses his bags at the airport,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
160,,,,,,,,,,,,,,,,,0,0,0,0
161,expt1,cond3a,UNEXP-BAD,5b17d9332767e20001e4c3f4,alan_plane,non-goal,His bags do not make it to his destination ,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
162,,,,,,,,,,,,,,,,,0,0,0,0
163,expt1,cond3b,UNEXP-BAD,55897abbfdf99b7ae5007548,alan_plane,goal,his luggage is overweight ,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
164,,,,,,,,,,,,,,,,,0,0,0,0
165,expt1,cond3b,UNEXP-BAD,58affabf54e4f60001eda401,alan_plane,goal,the plane crashes,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
166,,,,,,,,,,,,,,,,,0,0,0,0
167,expt1,cond3b,UNEXP-BAD,5955b6df620d1400019f2787,alan_plane,goal,He forgot his passport,mk kc mq,ap_neg_ans3 ap_neg_ans3 ap_neg_ans3,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans3,to_do,,0,1,0,0
168,,,,,,,,,,,,,,,,,0,0,0,0
169,expt1,cond3b,UNEXP-BAD,595ee28e7ab4ce00017b8276,alan_plane,goal,His bags may be over the weight limit. ,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
170,,,,,,,,,,,,,,,,,0,0,0,0
171,expt1,cond3b,UNEXP-BAD,59942f2a7c41bc00012e5bb1,alan_plane,goal,his bags go missing ,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
172,,,,,,,,,,,,,,,,,0,0,0,0
173,expt1,cond3b,UNEXP-BAD,59cb7b375e01580001977955,alan_plane,goal,But his bags are way over the limit and he cannot get on the plane,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
174,,,,,,,,,,,,,,,,,0,0,0,0
175,expt1,cond3b,UNEXP-BAD,5a6b844fe6cc4a0001b6a656,alan_plane,goal,the flight has been overbooked and he cannot get a seat,mk kc mq,ap_neg_ans6 ap_other ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
176,,,,,,,,,,,,,,,,,0,0,0,0
177,expt1,cond3b,UNEXP-BAD,5a81db1e0f1bce0001220540,alan_plane,goal,Alan's plane crashed.,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
178,,,,,,,,,,,,,,,,,0,0,0,0
179,expt1,cond3b,UNEXP-BAD,5a854e1b17ef3500017087cd,alan_plane,goal,He has forgotten his passport,mk kc mq,ap_neg_ans3 ap_neg_ans3 ap_neg_ans3,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans3,to_do,,0,1,0,0
180,,,,,,,,,,,,,,,,,0,0,0,0
181,expt1,cond3b,UNEXP-BAD,5a9516581eda410001362b31,alan_plane,goal,"alan sets off the customs machine, and a customes official is very wary of alan, and ends up holding him at the airport while they check him out, thus missing his plane",mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans5,to_do,,0,1,0,0
182,,,,,,,,,,,,,,,,,0,0,0,0
183,expt1,cond3b,UNEXP-BAD,5ab22738f69e940001d8b1f3,alan_plane,goal,the plane crashes,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
184,,,,,,,,,,,,,,,,,0,0,0,0
185,expt1,cond3b,UNEXP-BAD,5ab2d60d580b9900017303a9,alan_plane,goal,Alan left his passport in the taxi,mk kc mq,ap_neg_ans3 ap_neg_ans3 ap_neg_ans3,neg neg neg,neither_obj neither_obj non_goal_obj,neg,neither_obj,ap_neg_ans3,to_do,,0,1,0,0
186,,,,,,,,,,,,,,,,,0,0,0,0
187,expt1,cond3b,UNEXP-BAD,5acb66d9436f550001001c41,alan_plane,goal,His bags are lost by the airline,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
188,,,,,,,,,,,,,,,,,0,0,0,0
189,expt1,cond3b,UNEXP-BAD,5ae8d179b779850001925aa2,alan_plane,goal,plane is delayed,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
190,,,,,,,,,,,,,,,,,0,0,0,0
191,expt1,cond3b,UNEXP-BAD,5aed7b298db5b00001adafac,alan_plane,goal,Alan misses his flight,mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans5,to_do,,0,1,0,0
192,,,,,,,,,,,,,,,,,0,0,0,0
193,expt1,cond3b,UNEXP-BAD,5b15a7b1d282ff00015c42fd,alan_plane,goal,Alan left his tablet in the taxi. ,mk kc mq,ap_other ap_other ap_other,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,ap_other,to_do,,0,1,0,0
194,,,,,,,,,,,,,,,,,0,0,0,0
195,expt1,cond4a,GOAL-FAIL,573b7b1967421f000e19125e,alan_plane,non-goal,there is a flight delay,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
196,,,,,,,,,,,,,,,,,0,0,0,0
197,expt1,cond4a,GOAL-FAIL,595022904df2c40001bf85df,alan_plane,non-goal,He has forward his passport ,mk kc mq,ap_neg_ans3 ap_neg_ans3 ap_neg_ans3,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans3,to_do,,0,1,0,0
198,,,,,,,,,,,,,,,,,0,0,0,0
199,expt1,cond4a,GOAL-FAIL,5971667a7008ef0001097726,alan_plane,non-goal,He left his passport in the taxi.,mk kc mq,ap_neg_ans3 ap_neg_ans3 ap_neg_ans3,neg neg neg,neither_obj neither_obj non_goal_obj,neg,neither_obj,ap_neg_ans3,to_do,,0,1,0,0
200,,,,,,,,,,,,,,,,,0,0,0,0
201,expt1,cond4a,GOAL-FAIL,599de5235a2c6c0001322a70,alan_plane,non-goal,missed his flight,mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans5,to_do,,0,1,0,0
202,,,,,,,,,,,,,,,,,0,0,0,0
203,expt1,cond4a,GOAL-FAIL,59e5e45c6100f9000194a529,alan_plane,non-goal,His flight was cancelled ,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
204,,,,,,,,,,,,,,,,,0,0,0,0
205,expt1,cond4a,GOAL-FAIL,59e621027f3d71000171dd04,alan_plane,non-goal,loses his passport,mk kc mq,ap_neg_ans3 ap_neg_ans3 ap_neg_ans3,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans3,to_do,,0,1,0,0
206,,,,,,,,,,,,,,,,,0,0,0,0
207,expt1,cond4a,GOAL-FAIL,5a01df89ff266c0001d1f552,alan_plane,non-goal,The taxi gets stuck in traffic and he misses his plane,mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,both_objs neither_obj both_objs,neg,both_objs,ap_neg_ans5,to_do,,0,1,0,0
208,,,,,,,,,,,,,,,,,0,0,0,0
209,expt1,cond4a,GOAL-FAIL,5a5554d776d1c60001aad8a0,alan_plane,non-goal,There's an issue with his camera equiptment in his luggage.,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
210,,,,,,,,,,,,,,,,,0,0,0,0
211,expt1,cond4a,GOAL-FAIL,5a63014235f26b0001491880,alan_plane,non-goal,When he goes to check in his bag he is informed that the flight has been cancelled.,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
212,,,,,,,,,,,,,,,,,0,0,0,0
213,expt1,cond4a,GOAL-FAIL,5a8b1784f1408d000176ac0d,alan_plane,non-goal,the plane was delayed.,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
214,,,,,,,,,,,,,,,,,0,0,0,0
215,expt1,cond4a,GOAL-FAIL,5acb889f5cd1050001627d94,alan_plane,non-goal,He was unable to pass due to something not allowed in his suitcase. ,mk kc mq,ap_neg_ans1 ap_neg_ans1 ap_other,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ap_neg_ans1,to_do,,0,1,0,0
216,,,,,,,,,,,,,,,,,0,0,0,0
217,expt1,cond4a,GOAL-FAIL,5b15b57e1e55760001ba257d,alan_plane,non-goal,"While he is waiting to board, he has a call from his son to say that his wife has had a heart attack and has been taken to hospital by ambulance. So he changes his mind and stays home to make sure she is well, as he loves her very much. They have been married for 37 years and he cannot imagine what he would do if she were to die.",mk kc mq,ap_other ap_other ap_other,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_other,to_do,,0,1,0,0
218,,,,,,,,,,,,,,,,,0,0,0,0
219,expt1,cond4a,GOAL-FAIL,5b171e994c72120001f1a60d,alan_plane,non-goal,He lost his ticket or an last minute emergency changed his plans.,mk kc mq,ap_neg_ans2 ap_neg_ans2 ap_neg_ans2,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans2,to_do,,0,1,0,0
220,,,,,,,,,,,,,,,,,0,0,0,0
221,expt1,cond4a,GOAL-FAIL,ying1yan@hotmail.com,alan_plane,non-goal,he is late,mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_other,neg neg neg,goal_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans5,to_do,,0,1,0,0
222,,,,,,,,,,,,,,,,,0,0,0,0
223,expt1,cond4b,GOAL-FAIL,54551e3afdf99b56291a6719,alan_plane,goal,His flight is cancelled due to bad weather. ,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
224,,,,,,,,,,,,,,,,,0,0,0,0
225,expt1,cond4b,GOAL-FAIL,559d4718fdf99b13ca1d80dc,alan_plane,goal,the flight was delayed and he had to take another,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
226,,,,,,,,,,,,,,,,,0,0,0,0
227,expt1,cond4b,GOAL-FAIL,589dc7d17cf56d0001f9158e,alan_plane,goal,his flight gets cancelled,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
228,,,,,,,,,,,,,,,,,0,0,0,0
229,expt1,cond4b,GOAL-FAIL,5adfcfaecd58990001e4bc84,alan_plane,goal,The flight is canceled or he misses the boarding.,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
230,,,,,,,,,,,,,,,,,0,0,0,0
231,expt1,cond4b,GOAL-FAIL,5aea9440ca37d3000138eb1c,alan_plane,goal,His flight is delayed for too long.,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
232,,,,,,,,,,,,,,,,,0,0,0,0
233,expt1,cond4b,GOAL-FAIL,5afee76dad513d0001e32300,alan_plane,goal,The plane could have been cancelled at the last minute or Alan could have come down with a serious sickness bug which prevented him from actually boarding the plane. ,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
234,,,,,,,,,,,,,,,,,0,0,0,0
235,expt1,cond4b,GOAL-FAIL,5aff1e29331e8100018f0f4b,alan_plane,goal,His flight was delayed till the next day so he went home for the night. His plane is leaving in the morning. ,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
236,,,,,,,,,,,,,,,,,0,0,0,0
237,expt1,cond4b,GOAL-FAIL,5b054ee9ac5f790001434acb,alan_plane,goal,the flight was cancelled,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
238,,,,,,,,,,,,,,,,,0,0,0,0
239,expt1,cond4b,GOAL-FAIL,5b0739faa84dcf0001bef230,alan_plane,goal,Alan got stopped at security and missed his flight because of it.,mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans5,to_do,,0,1,0,0
240,,,,,,,,,,,,,,,,,0,0,0,0
241,expt1,cond4b,GOAL-FAIL,5b180101f657a100014863b9,alan_plane,goal,He missed his flight due to being sucked in the magazine,mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,both_objs neither_obj both_objs,neg,both_objs,ap_neg_ans5,to_do,,0,1,0,0
242,,,,,,,,,,,,,,,,,0,0,0,0
243,expt1,cond4b,GOAL-FAIL,5b181c747a3ea600011d6a8a,alan_plane,goal,There was a delay with his flight. ,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans6,to_do,,0,1,0,0
244,,,,,,,,,,,,,,,,,0,0,0,0
245,expt1,cond4b,GOAL-FAIL,5b1827e244127b00013f9144,alan_plane,goal,He gets a phone call his mother is deathly ill. He leaves the airport to tend to his family.,mk kc mq,ap_other ap_other ap_other,neg neg neg,neither_obj neither_obj goal_obj,neg,neither_obj,ap_other,to_do,,0,1,0,0
246,,,,,,,,,,,,,,,,,0,0,0,0
247,expt1,cond4b,GOAL-FAIL,5b1842d83522660001b3e88b,alan_plane,goal,An emergency meaning he had to leave quickly,mk kc mq,ap_other ap_other ap_other,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ap_other,to_do,,0,1,0,0
248,,,,,,,,,,,,,,,,,0,0,0,0
249,expt1,cond4b,GOAL-FAIL,5b1846624c72120001f1beba,alan_plane,goal,It was possibly delayed. ,mk kc mq,ap_neg_ans6 ap_neg_ans6 ap_neg_ans6,neg neg neg,goal_obj neither_obj neither_obj,neg,neither_obj,ap_neg_ans6,to_do,,0,1,0,0
250,,,,,,,,,,,,,,,,,0,0,0,0
251,expt1,cond4b,GOAL-FAIL,5b184a76c9d3cb00010ff605,alan_plane,goal,"Alan didn't plan far enough ahead and got to the terminal too late. The flight was boarded and about to take off, so Alan had to take a later flight.",mk kc mq,ap_neg_ans5 ap_neg_ans5 ap_neg_ans5,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ap_neg_ans5,to_do,,0,1,0,0
252,,,,,,,,,,,,,,,,,0,0,0,0
253,expt1,cond4b,GOAL-FAIL,5b18c3ce506a840001ae1fd4,alan_plane,goal,Alan got stopped by airport security,mk kc mq,ap_other ap_other ap_other,neg neg neg,neither_obj neither_obj goal_obj,neg,neither_obj,ap_other,to_do,,0,1,0,0
254,,,,,,,,,,,,,,,,,0,0,0,0
255,expt1,cond1a,UNEXP,54468870fdf99b648b6a5c69,anna_interview,non-goal,Her alarm doesn't go off and she oversleeps,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
256,,,,,,,,,,,,,,,,,0,0,0,0
257,expt1,cond1a,UNEXP,561f168fed6e5a000fc7e90c,anna_interview,non-goal,Anna oversleeps because she does not hear her alarm.,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans2,to_do,,0,1,0,0
258,,,,,,,,,,,,,,,,,0,0,0,0
259,expt1,cond1a,UNEXP,577e1f75160201000103d95a,anna_interview,non-goal,"The phone rings and one of her parents is taken ill and is in hospital, she has to go and see them.",mk kc mq,ai_neg_ans3 ai_neg_ans3 ai_neg_ans3,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ai_neg_ans3,to_do,,0,1,0,0
260,,,,,,,,,,,,,,,,,0,0,0,0
261,expt1,cond1a,UNEXP,57ff8c2d90de420001673aa0,anna_interview,non-goal,she misses her alarm,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans2,to_do,,0,1,0,0
262,,,,,,,,,,,,,,,,,0,0,0,0
263,expt1,cond1a,UNEXP,58c9ac1693499d0001347650,anna_interview,non-goal,"In her confusion, she accidentally left her phone in the freshly clean refrigerator, and so doesn't hear it in the morning. Surprisingly though, she wakes up at 6.48 naturally, with a jump and a ""oh god what time is it, where is my phone"" panic. It's a modern miracle. Everything else that happens that day pales in comparison to the joy and relief she felt that morning when she checked the time. ",mk kc mq,ai_pos_ans3 ai_pos_ans3 ai_pos_ans3,pos pos pos,both_objs both_objs both_objs,pos,both_objs,ai_pos_ans3,to_do,,1,0,0,0
264,,,,,,,,,,,,,,,,,0,0,0,0
265,expt1,cond1a,UNEXP,59510e88ca6e670001b2c704,anna_interview,non-goal,she sleeps through her alarm ,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans2,to_do,,0,1,0,0
266,,,,,,,,,,,,,,,,,0,0,0,0
267,expt1,cond1a,UNEXP,5976a970c7854f00017bffbd,anna_interview,non-goal,Anna wakes up and looks at the time - it's 10am. Her alarm did not go off as her phone battery had died in the night. Anna has missed her job interview.,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
268,,,,,,,,,,,,,,,,,0,0,0,0
269,expt1,cond1a,UNEXP,5978f1fda33b0d0001fd31d9,anna_interview,non-goal,the alarm does not go off,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
270,,,,,,,,,,,,,,,,,0,0,0,0
271,expt1,cond1a,UNEXP,59882b440e411a0001d838e0,anna_interview,non-goal,she finds out that she has a voice message and after listening to the message she finds out there were no other applicants so she got the job.,mk kc mq,ai_pos_ans1 ai_pos_ans1 ai_pos_ans1,pos pos pos,neither_obj neither_obj neither_obj,pos,neither_obj,ai_pos_ans1,to_do,,1,0,0,0
272,,,,,,,,,,,,,,,,,0,0,0,0
273,expt1,cond1a,UNEXP,598d74208380cc00012a3a62,anna_interview,non-goal,Her alarm does not go off,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
274,,,,,,,,,,,,,,,,,0,0,0,0
275,expt1,cond1a,UNEXP,59d142d54994000001b69ac3,anna_interview,non-goal,She oversleeps and misses her interview,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,ai_neg_ans2,to_do,,0,1,0,0
276,,,,,,,,,,,,,,,,,0,0,0,0
277,expt1,cond1a,UNEXP,59dd046377860e00015124eb,anna_interview,non-goal,Her alarm doesn't go off ,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
278,,,,,,,,,,,,,,,,,0,0,0,0
279,expt1,cond1a,UNEXP,5b11622bbd9c31000156b055,anna_interview,non-goal,the alarm doesn't go off,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
280,,,,,,,,,,,,,,,,,0,0,0,0
281,expt1,cond1a,UNEXP,5b13d189e9270900013c50de,anna_interview,non-goal,The refrigerator door swings open when the alarm goes off.,mk kc mq,ai_other ai_other ai_other,neither neither neg,both_objs both_objs both_objs,neither,both_objs,ai_other,to_do,,0,0,1,0
282,,,,,,,,,,,,,,,,,0,0,0,0
283,expt1,cond1a,UNEXP,5b144cdae9270900013c5b61,anna_interview,non-goal,She didn't get the job,mk kc mq,ai_other ai_other ai_other,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ai_other,to_do,,0,1,0,0
284,,,,,,,,,,,,,,,,,0,0,0,0
285,expt1,cond1a,UNEXP,5b162d3fbd9c310001570856,anna_interview,non-goal,Her alarm doesn't go off and she's late,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
286,,,,,,,,,,,,,,,,,0,0,0,0
287,expt1,cond1b,UNEXP,56881e96d7848e000c399bb4,anna_interview,goal,She oversleeps,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,neither_obj neither_obj goal_obj,neg,neither_obj,ai_neg_ans2,to_do,,0,1,0,0
288,,,,,,,,,,,,,,,,,0,0,0,0
289,expt1,cond1b,UNEXP,58c74d7193dac30001d49fe7,anna_interview,goal,she misses her alarm ,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans2,to_do,,0,1,0,0
290,,,,,,,,,,,,,,,,,0,0,0,0
291,expt1,cond1b,UNEXP,59e879752f63d30001c8fb9f,anna_interview,goal,The alarm doesn't work and she misses her interview,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
292,,,,,,,,,,,,,,,,,0,0,0,0
293,expt1,cond1b,UNEXP,5a73e6b09cdd18000177898a,anna_interview,goal,She overslept,mk kc mq,ai_neg_ans2 ai_neg_ans2 ai_neg_ans2,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,ai_neg_ans2,to_do,,0,1,0,0
294,,,,,,,,,,,,,,,,,0,0,0,0
295,expt1,cond1b,UNEXP,5a863fb8f1408d0001768afa,anna_interview,goal,her alarm did not go off and she slept in,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
296,,,,,,,,,,,,,,,,,0,0,0,0
297,expt1,cond1b,UNEXP,5a9fd77f1eda4100013699da,anna_interview,goal,She'd accidentally set the alarm for 7pm not 7am so it doesn't go off.,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
298,,,,,,,,,,,,,,,,,0,0,0,0
299,expt1,cond1b,UNEXP,5ab43470fa3b4e000172bd6c,anna_interview,goal,The fridge stops working,mk kc mq,ai_neg_ans4 ai_neg_ans4 ai_neg_ans4,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,ai_neg_ans4,to_do,,0,1,0,0
300,,,,,,,,,,,,,,,,,0,0,0,0
301,expt1,cond1b,UNEXP,5aba99faa3ba7a0001b42fe3,anna_interview,goal,The power goes out and turns her alarm off.,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans3,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
302,,,,,,,,,,,,,,,,,0,0,0,0
303,expt1,cond1b,UNEXP,5af0c23de6ec8d0001245f77,anna_interview,goal,She wakes up 1 minute before her alarm goes off,mk kc mq,ai_pos_ans3 ai_pos_ans3 ai_pos_ans3,pos pos pos,goal_obj goal_obj goal_obj,pos,goal_obj,ai_pos_ans3,to_do,,1,0,0,0
304,,,,,,,,,,,,,,,,,0,0,0,0
305,expt1,cond1b,UNEXP,5b0a65dae9270900013b8e64,anna_interview,goal,her alarm clock doesnt ring,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
306,,,,,,,,,,,,,,,,,0,0,0,0
307,expt1,cond1b,UNEXP,5b12f593c85dc40001622afd,anna_interview,goal,Anna's alarm doesn't go off.,mk kc mq,ai_neg_ans1 ai_neg_ans1 ai_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,ai_neg_ans1,to_do,,0,1,0,0
308,,,,,,,,,,,,,,,,,0,0,0,0
