,material,cond,expt,var_feature1,var_feature2,var_feature3,var_feature4,answer_text,user_id,best_ans,value,best_senti,best_obj,pos,neg,neither,resolve,goal_obj,non_goal_obj,neither_obj,both_objs
127,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Alan gets promoted to business class,5b084487b4045500016654fb,ap_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
128,alan_plane,5D,expt2,UNEXP,normal,reverse,goal,he got upgraded,5b55f929c53dfd0001378417,ap_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
129,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Alan is told that he is being upgraded to business class and that he is welcome to go to the VIP suite.,55762086fdf99b31324347d3,ap_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
130,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,"There is no delays in the flight schedule, flight arrives on time and Alan gets a free upgrade to business class.",5a7986f08fe2dc0001058daa,ap_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
131,alan_plane,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He gets an upgrade for his flight,59d7d0198fd07a00018423cc,ap_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
132,alan_plane,2B,expt2,UNEXP-GOOD,normal,control,goal,Alan gets a seat upgrade,59fb934b240c64000106d20c,ap_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
133,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,He is upgraded to first class.,5745a5ab5e549100063b1193,ap_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
134,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,The plane is oversold and he is given a business class seat instead of coach.,5b1b1bbe44127b00013fc91d,ap_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
135,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He finds out he has enough fly miles to fly for free.,5af706d5085be6000163210b,ap_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
136,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He is on time to check in,5886088eeeb9540001f4fc09,ap_pos_ans4,1,pos,neither_object,1,0,0,0,0,0,1,0
137,alan_plane,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,he arrives at the airport early and the boarding is painless,5a6bc1c3ab58b500015f42b3,ap_pos_ans4,1,pos,goal_object,1,0,0,0,1,0,0,0
138,alan_plane,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He makes it to the airport on time,5978c46aadf3e40001b3a43b,ap_pos_ans4,1,pos,goal_object,1,0,0,0,1,0,0,0
139,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,He spotted someone with an awesome camera and used his new-found knowledge to make conversation about it. The person is a professional photographer who asks to take some candid shots of Alan. He ends up in a national magazine and becomes an underwear model.,57b4face0fc08b00019fe2fe,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
140,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,Alan is an amateur photographer and takes a few pictures of the airport as he's checking in his bag. These mundane shots blow up after he posts them to his blog and while on the plane is contacted by a studio to do some more shots for them.,5b0b62ac1e55760001b9555c,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
141,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,On the flight he sits next to one of the photographers he had seen profiled in the magazine and they agree to go out for drinks in New York.,5ae8a51278b0060001e690cf,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
142,alan_plane,2B,expt2,UNEXP-GOOD,normal,control,goal,alan becomes a photographer,5a9bbbba89de8200013f0dc5,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
143,alan_plane,5D4,expt2,UNEXP,bizarre,reverse,goal,There was a photo of him in the magazine.,55950f91fdf99b075818cacd,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
144,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,It turns out that the passenger next to Alan on the plane wrote the article about photography. ,5ac607f668b65b00018d60fa,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
145,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"When he sits down at the airport bar to wait for his plane to depart, he takes out the photography magazine. There's a man sitting next to him who gestures at the magazine and asks if it's any good. After a few minutes of chit chat, the man tells Alan that he is one of the featured photographers in the magazine. They end up talkign and sitting next to each other on the plane, and the man offers Alan to come to a gallery opening he is having in New York the next night. ",5ae9e9eed9f2be000193318b,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
146,alan_plane,5D4,expt2,UNEXP,bizarre,reverse,goal,"Alan decides, while sitting on the flight, that he is unhappy in his current job and wants to become a photographer.",5b292e641887d40001799556,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
147,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He sits next to a fellow photographer on the plane and good conversation follows,5a942e42f05361000171af12,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
148,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,He finds that the magazine has an article about photography in new york,5b1e462988ee7400012b35ec,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
149,alan_plane,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,saw a great picture,5a3d20b858be2b0001983293,ap_pos_ans5,1,pos,neither_object,1,0,0,0,0,0,1,0
150,alan_plane,5D,expt2,UNEXP,normal,reverse,goal,Alan sport the featured photographer from the cover of the magazine. A certain John A Trumplesweft. The billionaire photographing philanthropist. ,5b5986641f9c820001ff7705,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
151,alan_plane,5B2,expt2,UNEXP,bizarre,reverse,non-goal,Alan decides to stay in New York and take up photography,5b49171c6f623f00013c7bc4,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
152,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,The taxi driver is a photographer and becomes friends with Alan,5af48e00a9f07200016a6d4e,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
153,alan_plane,5C,expt2,UNEXP,normal,control,goal,There was a magazine about photography on the back seat of the taxi,5af3ff28222e4d000187668a,ap_pos_ans5,1,neither,non_goal_object,0,0,1,0,0,1,0,0
154,alan_plane,5C3,expt2,UNEXP,bizarre,control,goal,He sits next to the person the magazine article is writing about on the plane.,5947c81ba62e990001fad748,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
155,alan_plane,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,his photography idol walks past him ,5a64b652b9e3b50001a701a5,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
156,alan_plane,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,He uses skills from his magazine to take an award winning photograph,5b1d6b042767e20001e527c0,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
157,alan_plane,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,Alan finds a cheap camera that he is interested in soon after he arrives in New York.,58a1fe40ea3d11000170d9b9,ap_pos_ans5,1,pos,goal_object,1,0,0,0,1,0,0,0
158,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,he ran into a famous photographer,5b314814975e260001e9627e,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
159,alan_plane,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,"A photo he had taken was a centerfold in the magazine, crediting him",5aebb17723fdd50001d0a2d9,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
160,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,He spots something he saw in the magazine in real life,55592838fdf99b20c5db3db8,ap_pos_ans5,1,neither,non_goal_object,0,0,1,0,0,1,0,0
161,alan_plane,5A,expt2,UNEXP,normal,control,non-goal,the subject of the magazine article that alan was reading about is in teh same line at the airport,59d4cc3ff35ff40001914ce8,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
162,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,The airport worker advises Alan of a photography tour available at his destination.,5b1840dfb6fe3d0001a1073d,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
163,alan_plane,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,"When Alan went to the gate to wait for his flight, he sees the famous photographer Annie Liebowitz, and is able to chat with her about photography!",5774087017128b0001c29128,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
164,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,Alan meets a photographer who offers to give him some lessons.,5a25f6d43cf1f80001ca578a,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
165,alan_plane,2B,expt2,UNEXP-GOOD,normal,control,goal,somebody gave him a camera,5a0f3a055d06850001b00323,ap_pos_ans5,1,pos,neither_object,1,0,0,0,0,0,1,0
166,alan_plane,5C3,expt2,UNEXP,bizarre,control,goal,He has a change of heart and decides to become a photographer. He goes home instead.,5b26af4a007d870001c7ccaa,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
167,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,The magazine helps Peter to realise that he has a love for photography. He is going to buy a camera and learn all he can,59ea32b5e75b450001a695b4,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
168,alan_plane,5D4,expt2,UNEXP,bizarre,reverse,goal,A photograph of Alan was in the magazine,5b4ddf7a369f840001135737,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
169,alan_plane,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,Maybe he manages to take a really nice picture in New York that he is very proud of.,5b0ac3b9d282ff00015b6357,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
170,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,He sees a famous photographer he had seen in the magizine,59a8e51a2ab6b80001a7deb5,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
171,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,on the plane he is sitting next to a photographer whose interview he had just read in the magazine,599dc40e0399e00001a0eff2,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
172,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,The desk clerk turns out to be a photography buff and advises him of a really good and unknown place to shoot great photos.,Donal McBrien,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
173,alan_plane,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,Alan realises he has been seated on the plane next to his idol the famous photographer David Bailey. They get chatting and become lifelong friends ,rachmariasul@gmail.com,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
174,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,the check-in assistant had submitted a photograph to the magazine and Alan recognised her name,59c38ae8c458e800017b5bea,ap_pos_ans5,1,neither,non_goal_object,0,0,1,0,0,1,0,0
175,alan_plane,3A,expt2,UNEXP-BAD,normal,control,non-goal,He suddenly gets a call from his best friend asking if he would be the photographer at his wedding ,5b21651021b7380001492244,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
176,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,Alan read a magazine about photography,57965770fa4465000113f9e2,ap_pos_ans5,1,neither,non_goal_object,0,0,1,0,0,1,0,0
177,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"The photographer in the magazine, whose work Alan admired greatly, was seated next to him on the flight.",5983b86106cd1f0001f8e283,ap_pos_ans5,1,pos,both_objects,1,0,0,0,0,0,0,1
178,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,"The magazine has a list of the best cameras for this year, and Alans camera is ranked as number 1.",5707c0c0374137000fbc1f0b,ap_pos_ans5,1,pos,non_goal_object,1,0,0,0,0,1,0,0
179,alan_plane,5D,expt2,UNEXP,normal,reverse,goal,His trousers split,5b56264141fa310001d88493,other,1,neg,neither_object,0,1,0,0,0,0,1,0
180,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Not sure.,57a5c633275be6000135b61c,other,1,neither,neither_object,0,0,1,0,0,0,1,0
181,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,The check in lady is the author of one of the articles he read en route to the airport. ,5aa00132f6dfdd0001eac55f,other,1,pos,goal_object,1,0,0,0,1,0,0,0
182,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,The taxi turns out to be a limousine,59d3c7b4b5367100017112d1,other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
183,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,"While Alan is checking his bags in at the desk, someone who was in a photo in the magazine he was reading walks up to the desk next to him.",5b59862535af16000164960a,other,1,neither,both_objects,0,0,1,0,0,0,0,1
184,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,"But they find drugs in his luggage, he didn't put them there, the question is who did!",5b58f0303e841000013afb3e,other,1,neg,goal_object,0,1,0,0,1,0,0,0
185,alan_plane,5B,expt2,UNEXP,normal,reverse,non-goal,Alan finds he has left his wallet and credit cards at home!,5a6d9806d5d4cb0001d66f8c,other,1,neg,neither_object,0,1,0,0,0,0,1,0
186,alan_plane,5B2,expt2,UNEXP,bizarre,reverse,non-goal,I don't know,59f0befe6f67110001e7737d,other,1,neither,neither_object,0,0,1,0,0,0,1,0
187,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,"The clerk asks if Alan has packed his bags himself. He replies sarcastically that the oscar-winning actress Meryl Streep packed his bags, and before he can make a smug face he is bundled into the examination room by two burly guards who are pulling on rubber gloves with a snap. 'We don't like smart replies here' says the first with a glint in his eye ",5ac388a8a3ba7a0001b48eb4,other,1,neg,goal_object,0,1,0,0,1,0,0,0
188,alan_plane,3A,expt2,UNEXP-BAD,normal,control,non-goal,Has to rush to catch his flight.,5b213e649da42200015fb1b2,other,1,neg,goal_object,0,1,0,0,1,0,0,0
189,alan_plane,2B,expt2,UNEXP-GOOD,normal,control,goal,"There is a lady also checking in, reading the same magazine, who catches his eye. Now he has a topic to start conversation on- so they end up going for coffee, falling love, and living happily ever after",5933d3c4ed2e9a0001d37ab4,other,1,pos,both_objects,1,0,0,0,0,0,0,1
190,alan_plane,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,His bags are searched and drugs are found,57c2ed9e5b8c510001af5a1c,other,1,neg,goal_object,0,1,0,0,1,0,0,0
191,alan_plane,3A(2),expt2,UNEXP-BAD,bizarre,control,goal,I'm sorry this one skipped and wont go back,5aaa89c73b97410001a8cabb,other,1,neither,neither_object,0,0,1,0,0,0,1,0
192,alan_plane,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal, he checks his bags in,58a89e40e6afe00001d36058,other,1,neither,goal_object,0,0,1,0,1,0,0,0
193,alan_plane,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,One of the airport workers hides some drugs in his bag after he has checked them in causing him to go to jail,5aca8df5436f550001000d03,other,1,neg,goal_object,0,1,0,0,1,0,0,0
194,alan_plane,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,The airport is involved in a terrorist attack.,e85e805ac1d1480001358212,other,1,neg,goal_object,0,1,0,0,1,0,0,0
195,alan_plane,3RB,expt2,UNEXP-BAD,normal,reverse,goal,He left something at home.,5a9fa90f873cda00010d29d8,other,1,neg,neither_object,0,1,0,0,0,0,1,0
196,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,He runs into a friend he hasn't seen for years.,56bdd0efef423f0006cbd833,other,1,pos,neither_object,1,0,0,0,0,0,1,0
197,alan_plane,5D4,expt2,UNEXP,bizarre,reverse,goal,nothing,5b36981706f9f90001fb534d,other,1,neither,neither_object,0,0,1,0,0,0,1,0
198,alan_plane,5C3,expt2,UNEXP,bizarre,control,goal,"Alan, keen to try out his new hobby, begins to take photographs around the airport. Alan is then detained by counter terrorism police and interrogated. ",5b5477c2329be10001938ff8,other,1,neg,both_objects,0,1,0,0,0,0,0,1
199,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,Alan forgets something important,5ae358a4c7306e0001ebc096,other,1,neg,neither_object,0,1,0,0,0,0,1,0
200,alan_plane,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,He realises he has forgotten to pack the lens for his camera,5acded07bf2ab00001aa8f06,other,1,neither,neither_object,0,0,1,0,0,0,1,0
201,alan_plane,5D,expt2,UNEXP,normal,reverse,goal,He gets stopped by security,58d14cab1877ea0001159c2e,other,1,neither,neither_object,0,0,1,0,0,0,1,0
202,alan_plane,5A,expt2,UNEXP,normal,control,non-goal,someone at the airport asks him something he'd just read about,55a6c100fdf99b7ed05b329c,other,1,neither,goal_object,0,0,1,0,1,0,0,0
203,alan_plane,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,He realizes that the desk at the airport was featured in one of the photographs in the magazine he was just reading.,5b1b574588ee7400012b0073,other,1,neither,both_objects,0,0,1,0,0,0,0,1
204,alan_plane,5A1,expt2,UNEXP,bizarre,control,non-goal,Alex reads a magazine. ,5b58bf4b4b913a0001410974,other,1,neither,non_goal_object,0,0,1,0,0,1,0,0
205,alan_plane,3B,expt2,UNEXP-BAD,normal,control,goal,Alan is needed to cover an international conflict abroad and his company is shipping him to photograph and document the conflict. ,5b200b55cdfb7500010c163a,other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
206,alan_plane,3B,expt2,UNEXP-BAD,normal,control,goal,they find out he is taking drugs to new york,5b1aee4f0ae6410001bb86d2,other,1,neg,goal_object,0,1,0,0,1,0,0,0
207,alan_plane,5A,expt2,UNEXP,normal,control,non-goal,His plane was not delayed. ,5b56ecccd8348500012d4448,other,1,pos,goal_object,1,0,0,0,1,0,0,0
208,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,The plane actually left on time!!!,5b2ace04a7cee100011e168d,other,1,pos,goal_object,1,0,0,0,1,0,0,0
209,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,all gets checked in fine at the airport,58d130ae9d8a130001f0f202,other,1,pos,goal_object,1,0,0,0,1,0,0,0
210,alan_plane,5B,expt2,UNEXP,normal,reverse,non-goal,taxi gets delayed in traffic,5b153db4444cef0001cb034f,other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
211,alan_plane,5C3,expt2,UNEXP,bizarre,control,goal,"He sees the very same magazine he was reading in the taxi at a newstand, only for some reason, this time, he is on the cover of it!  Alan discovers he has somehow stumbled into an alternate reality.",5aeb4876aa05510001ff598d,other,1,neither,non_goal_object,0,0,1,0,0,1,0,0
212,alan_plane,2B,expt2,UNEXP-GOOD,normal,control,goal,he finds a £10 in the magazine pages ,zoe.gibson@hotmail.com,other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
213,alan_plane,5C,expt2,UNEXP,normal,control,goal,His camera is x-rayed,56e5efb525f3bd00054081de,other,1,neither,neither_object,0,0,1,0,0,0,1,0
214,alan_plane,5D,expt2,UNEXP,normal,reverse,goal,"Alan had forgotten to bring his camera and lenses, despite bringing his magazines!",5b492982883e7000010c7439,other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
215,alan_plane,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,"A bomb is found in one of his bags, to his surprise",5b1fe065cdfb7500010c13d2,other,1,neg,goal_object,0,1,0,0,1,0,0,0
216,alan_plane,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,He left his wallet in the taxi ,5b28887634ffd00001b48e16,other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
217,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,He lands in New York and gets a bit part in a film with Tom Hanks.,MNOM85277TFC,other,1,pos,goal_object,1,0,0,0,1,0,0,0
218,alan_plane,5D,expt2,UNEXP,normal,reverse,goal,Taxi breaks down on route to the airport.,5b59a39cf800090001b2cb5a,other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
219,alan_plane,5B2,expt2,UNEXP,bizarre,reverse,non-goal,I don't know,59ca8ad75e015800019778fd,other,1,neither,neither_object,0,0,1,0,0,0,1,0
220,alan_plane,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,money falls out the magazine,54567b10fdf99b6a90943bd9,other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
221,alan_plane,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,Free gift in the magazine.,5b042c0f4fcef50001cf7752,other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
222,alan_plane,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He qill have a good read,597b90d17fd7530001344e8f,other,1,pos,neither_object,1,0,0,0,0,0,1,0
223,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,in the taxi all the pictures in the magazine jump out of it and jump into his hand luggade,59a2ad199b845f0001ec1e9e,other,1,neither,both_objects,0,0,1,0,0,0,0,1
224,alan_plane,5B,expt2,UNEXP,normal,reverse,non-goal,Alan has lost his wallet,5a4bc0f11471d10001657462,other,1,neg,neither_object,0,1,0,0,0,0,1,0
225,alan_plane,3RB,expt2,UNEXP-BAD,normal,reverse,goal,Taxi crashed.,592fcc8ab97ad00001744d37,other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
226,alan_plane,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,He came across the same magazine in the airport lounge,5a801dd00f1bce000121f587,other,1,neither,both_objects,0,0,1,0,0,0,0,1
227,alan_plane,5D4,expt2,UNEXP,bizarre,reverse,goal,Alan is searched at the airport,5977fd231a5010000184ac62,other,1,neg,goal_object,0,1,0,0,1,0,0,0
228,alan_plane,5C3,expt2,UNEXP,bizarre,control,goal,He is one of only two people on his plane. ,5b54ce6fb7ef510001676f99,other,1,neither,goal_object,0,0,1,0,1,0,0,0
229,alan_plane,5A,expt2,UNEXP,normal,control,non-goal,security check his bag and there are drugs in there! they are not his so who planted them there?,5b561ac10266020001797434,other,1,neg,goal_object,0,1,0,0,1,0,0,0
230,alan_plane,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,Alan meets a friend in the queue..who he has not seen since schooldays. Bizarrely they are seated next to each other o the plane.,59732e79528f7e000181b044,other,1,pos,goal_object,1,0,0,0,1,0,0,0
